  0.00e+00	  9.00e-02	-1.31429e-02
  0.00e+00	  9.50e-02	-1.14294e-02
  0.00e+00	  1.00e-01	-5.74940e-03
  0.00e+00	  1.05e-01	6.19235e-03
  0.00e+00	  1.10e-01	2.55484e-02
  0.00e+00	  1.15e-01	8.04363e+00

  2.00e-02	  0.00e+00	-1.44372e+00
  2.00e-02	  5.00e-03	-4.73029e-01
  2.00e-02	  1.00e-02	-1.43026e-01
  2.00e-02	  1.50e-02	-2.45845e-02
  2.00e-02	  2.00e-02	1.48927e-02
  2.00e-02	  2.50e-02	2.44514e-02
  2.00e-02	  3.00e-02	2.33349e-02
  2.00e-02	  3.50e-02	1.89633e-02
  2.00e-02	  4.00e-02	1.39790e-02
  2.00e-02	  4.50e-02	9.15411e-03
  2.00e-02	  5.00e-02	4.57290e-03
  2.00e-02	  5.50e-02	8.71596e-05
  2.00e-02	  6.00e-02	-4.52429e-03
  2.00e-02	  6.50e-02	-9.50310e-03
  2.00e-02	  7.00e-02	-1.50679e-02
  2.00e-02	  7.50e-02	-2.12811e-02
  2.00e-02	  8.00e-02	-2.76306e-02
  2.00e-02	  8.50e-02	-3.18617e-02
  2.00e-02	  9.00e-02	-2.69687e-02
  2.00e-02	  9.50e-02	6.27699e-03
  2.00e-02	  1.00e-01	1.18419e-01
  2.00e-02	  1.05e-01	4.46657e-01
  2.00e-02	  1.10e-01	1.41782e+00
  2.00e-02	  1.15e-01	4.79904e+00

  4.00e-02	  0.00e+00	-1.82755e+00
  4.00e-02	  5.00e-03	-8.60048e-01
  4.00e-02	  1.00e-02	-3.52776e-01
  4.00e-02	  1.50e-02	-1.15463e-01
  4.00e-02	  2.00e-02	-1.42416e-02
  4.00e-02	  2.50e-02	2.25372e-02
  4.00e-02	  3.00e-02	3.08997e-02
  4.00e-02	  3.50e-02	2.79795e-02
  4.00e-02	  4.00e-02	2.13155e-02
  4.00e-02	  4.50e-02	1.38527e-02
  4.00e-02	  5.00e-02	6.49280e-03
  4.00e-02	  5.50e-02	-6.94610e-04
  4.00e-02	  6.00e-02	-7.92864e-03
  4.00e-02	  6.50e-02	-1.54457e-02
  4.00e-02	  7.00e-02	-2.32372e-02
  4.00e-02	  7.50e-02	-3.05318e-02
  4.00e-02	  8.00e-02	-3.46131e-02
  4.00e-02	  8.50e-02	-2.82689e-02
  4.00e-02	  9.00e-02	5.31062e-03
  4.00e-02	  9.50e-02	1.02129e-01
  4.00e-02	  1.00e-01	3.34574e-01
  4.00e-02	  1.05e-01	8.37597e-01
  4.00e-02	  1.10e-01	1.79761e+00
  4.00e-02	  1.15e-01	2.94321e+00

  6.00e-02	  0.00e+00	-1.73932e+00
  6.00e-02	  5.00e-03	-1.05902e+00
  6.00e-02	  1.00e-02	-5.37642e-01
  6.00e-02	  1.50e-02	-2.31300e-01
  6.00e-02	  2.00e-02	-7.40476e-02
  6.00e-02	  2.50e-02	-2.96806e-03
  6.00e-02	  3.00e-02	2.31964e-02
  6.00e-02	  3.50e-02	2.80641e-02
  6.00e-02	  4.00e-02	2.38939e-02
  6.00e-02	  4.50e-02	1.64352e-02
  6.00e-02	  5.00e-02	8.04877e-03
  6.00e-02	  5.50e-02	-4.96599e-04
  6.00e-02	  6.00e-02	-9.04933e-03
  6.00e-02	  6.50e-02	-1.74829e-02
  6.00e-02	  7.00e-02	-2.51127e-02
  6.00e-02	  7.50e-02	-2.97432e-02
  6.00e-02	  8.00e-02	-2.58879e-02
  6.00e-02	  8.50e-02	-1.62066e-03
  6.00e-02	  9.00e-02	6.64032e-02
  6.00e-02	  9.50e-02	2.19507e-01
  6.00e-02	  1.00e-01	5.21382e-01
  6.00e-02	  1.05e-01	1.03973e+00
  6.00e-02	  1.10e-01	1.72309e+00
  6.00e-02	  1.15e-01	2.14329e+00

  8.00e-02	  0.00e+00	-1.57491e+00
  8.00e-02	  5.00e-03	-1.12308e+00
  8.00e-02	  1.00e-02	-6.64010e-01
  8.00e-02	  1.50e-02	-3.36479e-01
  8.00e-02	  2.00e-02	-1.41652e-01
  8.00e-02	  2.50e-02	-4.00823e-02
  8.00e-02	  3.00e-02	5.54967e-03
  8.00e-02	  3.50e-02	2.10901e-02
  8.00e-02	  4.00e-02	2.19848e-02
  8.00e-02	  4.50e-02	1.64874e-02
  8.00e-02	  5.00e-02	8.55063e-03
  8.00e-02	  5.50e-02	-1.34777e-04
  8.00e-02	  6.00e-02	-8.82900e-03
  8.00e-02	  6.50e-02	-1.68256e-02
  8.00e-02	  7.00e-02	-2.25400e-02
  8.00e-02	  7.50e-02	-2.22109e-02
  8.00e-02	  8.00e-02	-7.85568e-03
  8.00e-02	  8.50e-02	3.56809e-02
  8.00e-02	  9.00e-02	1.34096e-01
  8.00e-02	  9.50e-02	3.24996e-01
  8.00e-02	  1.00e-01	6.48997e-01
  8.00e-02	  1.05e-01	1.10765e+00
  8.00e-02	  1.10e-01	1.56649e+00
  8.00e-02	  1.15e-01	1.80668e+00

  1.00e-01	  0.00e+00	-1.44695e+00
  1.00e-01	  5.00e-03	-1.12286e+00
  1.00e-01	  1.00e-02	-7.39230e-01
  1.00e-01	  1.50e-02	-4.20132e-01
  1.00e-01	  2.00e-02	-2.05450e-01
  1.00e-01	  2.50e-02	-8.04852e-02
  1.00e-01	  3.00e-02	-1.68643e-02
  1.00e-01	  3.50e-02	1.00759e-02
  1.00e-01	  4.00e-02	1.72729e-02
  1.00e-01	  4.50e-02	1.48530e-02
  1.00e-01	  5.00e-02	8.24583e-03
  1.00e-01	  5.50e-02	1.46258e-04
  1.00e-01	  6.00e-02	-7.98059e-03
  1.00e-01	  6.50e-02	-1.47082e-02
  1.00e-01	  7.00e-02	-1.74595e-02
  1.00e-01	  7.50e-02	-1.10015e-02
  1.00e-01	  8.00e-02	1.45451e-02
  1.00e-01	  8.50e-02	7.59067e-02
  1.00e-01	  9.00e-02	1.97755e-01
  1.00e-01	  9.50e-02	4.08995e-01
  1.00e-01	  1.00e-01	7.25772e-01
  1.00e-01	  1.05e-01	1.11072e+00
  1.00e-01	  1.10e-01	1.44074e+00
  1.00e-01	  1.15e-01	1.63681e+00

  1.20e-01	  0.00e+00	-1.35786e+00
  1.20e-01	  5.00e-03	-1.10071e+00
  1.20e-01	  1.00e-02	-7.80188e-01
  1.20e-01	  1.50e-02	-4.82895e-01
  1.20e-01	  2.00e-02	-2.61504e-01
  1.20e-01	  2.50e-02	-1.20312e-01
  1.20e-01	  3.00e-02	-4.13332e-02
  1.20e-01	  3.50e-02	-3.30597e-03
  1.20e-01	  4.00e-02	1.07283e-02
  1.20e-01	  4.50e-02	1.20573e-02
  1.20e-01	  5.00e-02	7.35460e-03
  1.20e-01	  5.50e-02	3.21294e-04
  1.20e-01	  6.00e-02	-6.76231e-03
  1.20e-01	  6.50e-02	-1.16566e-02
  1.20e-01	  7.00e-02	-1.07802e-02
  1.20e-01	  7.50e-02	2.35521e-03
  1.20e-01	  8.00e-02	3.88335e-02
  1.20e-01	  8.50e-02	1.15497e-01
  1.20e-01	  9.00e-02	2.53767e-01
  1.20e-01	  9.50e-02	4.72332e-01
  1.20e-01	  1.00e-01	7.68345e-01
  1.20e-01	  1.05e-01	1.09077e+00
  1.20e-01	  1.10e-01	1.35200e+00
  1.20e-01	  1.15e-01	1.53159e+00

  1.40e-01	  0.00e+00	-1.29410e+00
  1.40e-01	  5.00e-03	-1.07442e+00
  1.40e-01	  1.00e-02	-8.00830e-01
  1.40e-01	  1.50e-02	-5.28758e-01
  1.40e-01	  2.00e-02	-3.09101e-01
  1.40e-01	  2.50e-02	-1.57817e-01
  1.40e-01	  3.00e-02	-6.64336e-02
  1.40e-01	  3.50e-02	-1.81769e-02
  1.40e-01	  4.00e-02	2.82044e-03
  1.40e-01	  4.50e-02	8.33058e-03
  1.40e-01	  5.00e-02	5.97935e-03
  1.40e-01	  5.50e-02	4.15861e-04
  1.40e-01	  6.00e-02	-5.22094e-03
  1.40e-01	  6.50e-02	-7.83217e-03
  1.40e-01	  7.00e-02	-2.88275e-03
  1.40e-01	  7.50e-02	1.70902e-02
  1.40e-01	  8.00e-02	6.37079e-02
  1.40e-01	  8.50e-02	1.52814e-01
  1.40e-01	  9.00e-02	3.01463e-01
  1.40e-01	  9.50e-02	5.18901e-01
  1.40e-01	  1.00e-01	7.90404e-01
  1.40e-01	  1.05e-01	1.06585e+00
  1.40e-01	  1.10e-01	1.28822e+00
  1.40e-01	  1.15e-01	1.45729e+00

  1.60e-01	  0.00e+00	-1.24603e+00
  1.60e-01	  5.00e-03	-1.04979e+00
  1.60e-01	  1.00e-02	-8.10145e-01
  1.60e-01	  1.50e-02	-5.61967e-01
  1.60e-01	  2.00e-02	-3.48800e-01
  1.60e-01	  2.50e-02	-1.92221e-01
  1.60e-01	  3.00e-02	-9.12976e-02
  1.60e-01	  3.50e-02	-3.39609e-02
  1.60e-01	  4.00e-02	-6.15521e-03
  1.60e-01	  4.50e-02	3.79928e-03
  1.60e-01	  5.00e-02	4.17234e-03
  1.60e-01	  5.50e-02	4.56372e-04
  1.60e-01	  6.00e-02	-3.35428e-03
  1.60e-01	  6.50e-02	-3.30263e-03
  1.60e-01	  7.00e-02	6.00116e-03
  1.60e-01	  7.50e-02	3.26928e-02
  1.60e-01	  8.00e-02	8.83566e-02
  1.60e-01	  8.50e-02	1.87106e-01
  1.60e-01	  9.00e-02	3.41370e-01
  1.60e-01	  9.50e-02	5.52837e-01
  1.60e-01	  1.00e-01	8.00858e-01
  1.60e-01	  1.05e-01	1.04207e+00
  1.60e-01	  1.10e-01	1.24012e+00
  1.60e-01	  1.15e-01	1.40071e+00

  1.80e-01	  0.00e+00	-1.20812e+00
  1.80e-01	  5.00e-03	-1.02812e+00
  1.80e-01	  1.00e-02	-8.13335e-01
  1.80e-01	  1.50e-02	-5.86057e-01
  1.80e-01	  2.00e-02	-3.81632e-01
  1.80e-01	  2.50e-02	-2.23252e-01
  1.80e-01	  3.00e-02	-1.15352e-01
  1.80e-01	  3.50e-02	-5.02066e-02
  1.80e-01	  4.00e-02	-1.59455e-02
  1.80e-01	  4.50e-02	-1.42413e-03
  1.80e-01	  5.00e-02	1.97788e-03
  1.80e-01	  5.50e-02	4.61484e-04
  1.80e-01	  6.00e-02	-1.16865e-03
  1.80e-01	  6.50e-02	1.85905e-03
  1.80e-01	  7.00e-02	1.56583e-02
  1.80e-01	  7.50e-02	4.87478e-02
  1.80e-01	  8.00e-02	1.12229e-01
  1.80e-01	  8.50e-02	2.18096e-01
  1.80e-01	  9.00e-02	3.74473e-01
  1.80e-01	  9.50e-02	5.77604e-01
  1.80e-01	  1.00e-01	8.04934e-01
  1.80e-01	  1.05e-01	1.02098e+00
  1.80e-01	  1.10e-01	1.20223e+00
  1.80e-01	  1.15e-01	1.35554e+00

  2.00e-01	  0.00e+00	-1.17719e+00
  2.00e-01	  5.00e-03	-1.00934e+00
  2.00e-01	  1.00e-02	-8.13266e-01
  2.00e-01	  1.50e-02	-6.03681e-01
  2.00e-01	  2.00e-02	-4.08727e-01
  2.00e-01	  2.50e-02	-2.50944e-01
  2.00e-01	  3.00e-02	-1.38227e-01
  2.00e-01	  3.50e-02	-6.65471e-02
  2.00e-01	  4.00e-02	-2.63128e-02
  2.00e-01	  4.50e-02	-7.22025e-03
  2.00e-01	  5.00e-02	-5.55002e-04
  2.00e-01	  5.50e-02	4.43132e-04
  2.00e-01	  6.00e-02	1.31110e-03
  2.00e-01	  6.50e-02	7.55809e-03
  2.00e-01	  7.00e-02	2.58747e-02
  2.00e-01	  7.50e-02	6.49065e-02
  2.00e-01	  8.00e-02	1.34962e-01
  2.00e-01	  8.50e-02	2.45803e-01
  2.00e-01	  9.00e-02	4.01863e-01
  2.00e-01	  9.50e-02	5.95826e-01
  2.00e-01	  1.00e-01	8.05550e-01
  2.00e-01	  1.05e-01	1.00261e+00
  2.00e-01	  1.10e-01	1.17134e+00
  2.00e-01	  1.15e-01	1.31832e+00

  2.20e-01	  0.00e+00	-1.15130e+00
  2.20e-01	  5.00e-03	-9.93043e-01
  2.20e-01	  1.00e-02	-8.11490e-01
  2.20e-01	  1.50e-02	-6.16732e-01
  2.20e-01	  2.00e-02	-4.31133e-01
  2.20e-01	  2.50e-02	-2.75501e-01
  2.20e-01	  3.00e-02	-1.59711e-01
  2.20e-01	  3.50e-02	-8.26928e-02
  2.20e-01	  4.00e-02	-3.70387e-02
  2.20e-01	  4.50e-02	-1.34649e-02
  2.20e-01	  5.00e-02	-3.37194e-03
  2.20e-01	  5.50e-02	4.08725e-04
  2.20e-01	  6.00e-02	4.04556e-03
  2.20e-01	  6.50e-02	1.36852e-02
  2.20e-01	  7.00e-02	3.64451e-02
  2.20e-01	  7.50e-02	8.08875e-02
  2.20e-01	  8.00e-02	1.56341e-01
  2.20e-01	  8.50e-02	2.70414e-01
  2.20e-01	  9.00e-02	4.24567e-01
  2.20e-01	  9.50e-02	6.09391e-01
  2.20e-01	  1.00e-01	8.04309e-01
  2.20e-01	  1.05e-01	9.86627e-01
  2.20e-01	  1.10e-01	1.14554e+00
  2.20e-01	  1.15e-01	1.28696e+00

  2.40e-01	  0.00e+00	-1.12923e+00
  2.40e-01	  5.00e-03	-9.78801e-01
  2.40e-01	  1.00e-02	-8.08848e-01
  2.40e-01	  1.50e-02	-6.26533e-01
  2.40e-01	  2.00e-02	-4.49756e-01
  2.40e-01	  2.50e-02	-2.97211e-01
  2.40e-01	  3.00e-02	-1.79708e-01
  2.40e-01	  3.50e-02	-9.84258e-02
  2.40e-01	  4.00e-02	-4.79305e-02
  2.40e-01	  4.50e-02	-2.00356e-02
  2.40e-01	  5.00e-02	-6.41583e-03
  2.40e-01	  5.50e-02	3.62958e-04
  2.40e-01	  6.00e-02	6.98700e-03
  2.40e-01	  6.50e-02	2.01268e-02
  2.40e-01	  7.00e-02	4.71839e-02
  2.40e-01	  7.50e-02	9.64753e-02
  2.40e-01	  8.00e-02	1.76265e-01
  2.40e-01	  8.50e-02	2.92203e-01
  2.40e-01	  9.00e-02	4.43472e-01
  2.40e-01	  9.50e-02	6.19629e-01
  2.40e-01	  1.00e-01	8.02095e-01
  2.40e-01	  1.05e-01	9.72646e-01
  2.40e-01	  1.10e-01	1.12357e+00
  2.40e-01	  1.15e-01	1.26010e+00

  2.60e-01	  0.00e+00	-1.11014e+00
  2.60e-01	  5.00e-03	-9.66267e-01
  2.60e-01	  1.00e-02	-8.05804e-01
  2.60e-01	  1.50e-02	-6.33998e-01
  2.60e-01	  2.00e-02	-4.65340e-01
  2.60e-01	  2.50e-02	-3.16392e-01
  2.60e-01	  3.00e-02	-1.98206e-01
  2.60e-01	  3.50e-02	-1.13591e-01
  2.60e-01	  4.00e-02	-5.88249e-02
  2.60e-01	  4.50e-02	-2.68174e-02
  2.60e-01	  5.00e-02	-9.62976e-03
  2.60e-01	  5.50e-02	3.09007e-04
  2.60e-01	  6.00e-02	1.00848e-02
  2.60e-01	  6.50e-02	2.67738e-02
  2.60e-01	  7.00e-02	5.79317e-02
  2.60e-01	  7.50e-02	1.11515e-01
  2.60e-01	  8.00e-02	1.94715e-01
  2.60e-01	  8.50e-02	3.11479e-01
  2.60e-01	  9.00e-02	4.59316e-01
  2.60e-01	  9.50e-02	6.27465e-01
  2.60e-01	  1.00e-01	7.99401e-01
  2.60e-01	  1.05e-01	9.60336e-01
  2.60e-01	  1.10e-01	1.10459e+00
  2.60e-01	  1.15e-01	1.23679e+00

  2.80e-01	  0.00e+00	-1.09344e+00
  2.80e-01	  5.00e-03	-9.55158e-01
  2.80e-01	  1.00e-02	-8.02617e-01
  2.80e-01	  1.50e-02	-6.39763e-01
  2.80e-01	  2.00e-02	-4.78481e-01
  2.80e-01	  2.50e-02	-3.33357e-01
  2.80e-01	  3.00e-02	-2.15246e-01
  2.80e-01	  3.50e-02	-1.28087e-01
  2.80e-01	  4.00e-02	-6.95887e-02
  2.80e-01	  4.50e-02	-3.37068e-02
  2.80e-01	  5.00e-02	-1.29596e-02
  2.80e-01	  5.50e-02	2.49186e-04
  2.80e-01	  6.00e-02	1.32892e-02
  2.80e-01	  6.50e-02	3.35263e-02
  2.80e-01	  7.00e-02	6.85573e-02
  2.80e-01	  7.50e-02	1.25903e-01
  2.80e-01	  8.00e-02	2.11728e-01
  2.80e-01	  8.50e-02	3.28544e-01
  2.80e-01	  9.00e-02	4.72695e-01
  2.80e-01	  9.50e-02	6.33547e-01
  2.80e-01	  1.00e-01	7.96506e-01
  2.80e-01	  1.05e-01	9.49425e-01
  2.80e-01	  1.10e-01	1.08801e+00
  2.80e-01	  1.15e-01	1.21634e+00

  3.00e-01	  0.00e+00	-1.07870e+00
  3.00e-01	  5.00e-03	-9.45250e-01
  3.00e-01	  1.00e-02	-7.99431e-01
  3.00e-01	  1.50e-02	-6.44276e-01
  3.00e-01	  2.00e-02	-4.89652e-01
  3.00e-01	  2.50e-02	-3.48394e-01
  3.00e-01	  3.00e-02	-2.30903e-01
  3.00e-01	  3.50e-02	-1.41852e-01
  3.00e-01	  4.00e-02	-8.01175e-02
  3.00e-01	  4.50e-02	-4.06139e-02
  3.00e-01	  5.00e-02	-1.63559e-02
  3.00e-01	  5.50e-02	1.85255e-04
  3.00e-01	  6.00e-02	1.65542e-02
  3.00e-01	  6.50e-02	4.02968e-02
  3.00e-01	  7.00e-02	7.89568e-02
  3.00e-01	  7.50e-02	1.39577e-01
  3.00e-01	  8.00e-02	2.27374e-01
  3.00e-01	  8.50e-02	3.43684e-01
  3.00e-01	  9.00e-02	4.84083e-01
  3.00e-01	  9.50e-02	6.38333e-01
  3.00e-01	  1.00e-01	7.93571e-01
  3.00e-01	  1.05e-01	9.39697e-01
  3.00e-01	  1.10e-01	1.07339e+00
  3.00e-01	  1.15e-01	1.19826e+00

  3.20e-01	  0.00e+00	-1.06558e+00
  3.20e-01	  5.00e-03	-9.36365e-01
  3.20e-01	  1.00e-02	-7.96330e-01
  3.20e-01	  1.50e-02	-6.47851e-01
  3.20e-01	  2.00e-02	-4.99228e-01
  3.20e-01	  2.50e-02	-3.61762e-01
  3.20e-01	  3.00e-02	-2.45270e-01
  3.20e-01	  3.50e-02	-1.54859e-01
  3.20e-01	  4.00e-02	-9.03321e-02
  3.20e-01	  4.50e-02	-4.74629e-02
  3.20e-01	  5.00e-02	-1.97747e-02
  3.20e-01	  5.50e-02	1.18594e-04
  3.20e-01	  6.00e-02	1.98383e-02
  3.20e-01	  6.50e-02	4.70114e-02
  3.20e-01	  7.00e-02	8.90512e-02
  3.20e-01	  7.50e-02	1.52506e-01
  3.20e-01	  8.00e-02	2.41740e-01
  3.20e-01	  8.50e-02	3.57154e-01
  3.20e-01	  9.00e-02	4.93853e-01
  3.20e-01	  9.50e-02	6.42148e-01
  3.20e-01	  1.00e-01	7.90689e-01
  3.20e-01	  1.05e-01	9.30978e-01
  3.20e-01	  1.10e-01	1.06039e+00
  3.20e-01	  1.15e-01	1.18214e+00

  3.40e-01	  0.00e+00	-1.05382e+00
  3.40e-01	  5.00e-03	-9.28360e-01
  3.40e-01	  1.00e-02	-7.93358e-01
  3.40e-01	  1.50e-02	-6.50720e-01
  3.40e-01	  2.00e-02	-5.07501e-01
  3.40e-01	  2.50e-02	-3.73686e-01
  3.40e-01	  3.00e-02	-2.58445e-01
  3.40e-01	  3.50e-02	-1.67103e-01
  3.40e-01	  4.00e-02	-1.00175e-01
  3.40e-01	  4.50e-02	-5.41920e-02
  3.40e-01	  5.00e-02	-2.31784e-02
  3.40e-01	  5.50e-02	5.03126e-05
  3.40e-01	  6.00e-02	2.31057e-02
  3.40e-01	  6.50e-02	5.36092e-02
  3.40e-01	  7.00e-02	9.87828e-02
  3.40e-01	  7.50e-02	1.64683e-01
  3.40e-01	  8.00e-02	2.54924e-01
  3.40e-01	  8.50e-02	3.69176e-01
  3.40e-01	  9.00e-02	5.02303e-01
  3.40e-01	  9.50e-02	6.45227e-01
  3.40e-01	  1.00e-01	7.87911e-01
  3.40e-01	  1.05e-01	9.23125e-01
  3.40e-01	  1.10e-01	1.04876e+00
  3.40e-01	  1.15e-01	1.16769e+00

  3.60e-01	  0.00e+00	-1.04324e+00
  3.60e-01	  5.00e-03	-9.21116e-01
  3.60e-01	  1.00e-02	-7.90538e-01
  3.60e-01	  1.50e-02	-6.53047e-01
  3.60e-01	  2.00e-02	-5.14704e-01
  3.60e-01	  2.50e-02	-3.84359e-01
  3.60e-01	  3.00e-02	-2.70530e-01
  3.60e-01	  3.50e-02	-1.78593e-01
  3.60e-01	  4.00e-02	-1.09608e-01
  3.60e-01	  4.50e-02	-6.07518e-02
  3.60e-01	  5.00e-02	-2.65354e-02
  3.60e-01	  5.50e-02	-1.86794e-05
  3.60e-01	  6.00e-02	2.63266e-02
  3.60e-01	  6.50e-02	6.00417e-02
  3.60e-01	  7.00e-02	1.08112e-01
  3.60e-01	  7.50e-02	1.76117e-01
  3.60e-01	  8.00e-02	2.67022e-01
  3.60e-01	  8.50e-02	3.79945e-01
  3.60e-01	  9.00e-02	5.09666e-01
  3.60e-01	  9.50e-02	6.47743e-01
  3.60e-01	  1.00e-01	7.85267e-01
  3.60e-01	  1.05e-01	9.16025e-01
  3.60e-01	  1.10e-01	1.03830e+00
  3.60e-01	  1.15e-01	1.15465e+00

  3.80e-01	  0.00e+00	-1.03366e+00
  3.80e-01	  5.00e-03	-9.14538e-01
  3.80e-01	  1.00e-02	-7.87881e-01
  3.80e-01	  1.50e-02	-6.54957e-01
  3.80e-01	  2.00e-02	-5.21020e-01
  3.80e-01	  2.50e-02	-3.93949e-01
  3.80e-01	  3.00e-02	-2.81620e-01
  3.80e-01	  3.50e-02	-1.89354e-01
  3.80e-01	  4.00e-02	-1.18606e-01
  3.80e-01	  4.50e-02	-6.71046e-02
  3.80e-01	  5.00e-02	-2.98200e-02
  3.80e-01	  5.50e-02	-8.76326e-05
  3.80e-01	  6.00e-02	2.94763e-02
  3.80e-01	  6.50e-02	6.62715e-02
  3.80e-01	  7.00e-02	1.17014e-01
  3.80e-01	  7.50e-02	1.86829e-01
  3.80e-01	  8.00e-02	2.78131e-01
  3.80e-01	  8.50e-02	3.89624e-01
  3.80e-01	  9.00e-02	5.16129e-01
  3.80e-01	  9.50e-02	6.49821e-01
  3.80e-01	  1.00e-01	7.82769e-01
  3.80e-01	  1.05e-01	9.09581e-01
  3.80e-01	  1.10e-01	1.02883e+00
  3.80e-01	  1.15e-01	1.14284e+00

  4.00e-01	  0.00e+00	-1.02495e+00
  4.00e-01	  5.00e-03	-9.08545e-01
  4.00e-01	  1.00e-02	-7.85388e-01
  4.00e-01	  1.50e-02	-6.56540e-01
  4.00e-01	  2.00e-02	-5.26596e-01
  4.00e-01	  2.50e-02	-4.02594e-01
  4.00e-01	  3.00e-02	-2.91805e-01
  4.00e-01	  3.50e-02	-1.99413e-01
  4.00e-01	  4.00e-02	-1.27155e-01
  4.00e-01	  4.50e-02	-7.32222e-02
  4.00e-01	  5.00e-02	-3.30117e-02
  4.00e-01	  5.50e-02	-1.55940e-04
  4.00e-01	  6.00e-02	3.25355e-02
  4.00e-01	  6.50e-02	7.22709e-02
  4.00e-01	  7.00e-02	1.25475e-01
  4.00e-01	  7.50e-02	1.96848e-01
  4.00e-01	  8.00e-02	2.88336e-01
  4.00e-01	  8.50e-02	3.98354e-01
  4.00e-01	  9.00e-02	5.21838e-01
  4.00e-01	  9.50e-02	6.51558e-01
  4.00e-01	  1.00e-01	7.80422e-01
  4.00e-01	  1.05e-01	9.03714e-01
  4.00e-01	  1.10e-01	1.02024e+00
  4.00e-01	  1.15e-01	1.13209e+00

  4.20e-01	  0.00e+00	-1.01701e+00
  4.20e-01	  5.00e-03	-9.03070e-01
  4.20e-01	  1.00e-02	-7.83057e-01
  4.20e-01	  1.50e-02	-6.57867e-01
  4.20e-01	  2.00e-02	-5.31547e-01
  4.20e-01	  2.50e-02	-4.10413e-01
  4.20e-01	  3.00e-02	-3.01167e-01
  4.20e-01	  3.50e-02	-2.08805e-01
  4.20e-01	  4.00e-02	-1.35253e-01
  4.20e-01	  4.50e-02	-7.90850e-02
  4.20e-01	  5.00e-02	-3.60949e-02
  4.20e-01	  5.50e-02	-2.23121e-04
  4.20e-01	  6.00e-02	3.54892e-02
  4.20e-01	  6.50e-02	7.80204e-02
  4.20e-01	  7.00e-02	1.33489e-01
  4.20e-01	  7.50e-02	2.06204e-01
  4.20e-01	  8.00e-02	2.97720e-01
  4.20e-01	  8.50e-02	4.06254e-01
  4.20e-01	  9.00e-02	5.26913e-01
  4.20e-01	  9.50e-02	6.53025e-01
  4.20e-01	  1.00e-01	7.78225e-01
  4.20e-01	  1.05e-01	8.98357e-01
  4.20e-01	  1.10e-01	1.01241e+00
  4.20e-01	  1.15e-01	1.12228e+00

  4.40e-01	  0.00e+00	-1.00975e+00
  4.40e-01	  5.00e-03	-8.98055e-01
  4.40e-01	  1.00e-02	-7.80882e-01
  4.40e-01	  1.50e-02	-6.58990e-01
  4.40e-01	  2.00e-02	-5.35970e-01
  4.40e-01	  2.50e-02	-4.17508e-01
  4.40e-01	  3.00e-02	-3.09780e-01
  4.40e-01	  3.50e-02	-2.17565e-01
  4.40e-01	  4.00e-02	-1.42901e-01
  4.40e-01	  4.50e-02	-8.46802e-02
  4.40e-01	  5.00e-02	-3.90580e-02
  4.40e-01	  5.50e-02	-2.88803e-04
  4.40e-01	  6.00e-02	3.83264e-02
  4.40e-01	  6.50e-02	8.35072e-02
  4.40e-01	  7.00e-02	1.41061e-01
  4.40e-01	  7.50e-02	2.14933e-01
  4.40e-01	  8.00e-02	3.06357e-01
  4.40e-01	  8.50e-02	4.13425e-01
  4.40e-01	  9.00e-02	5.31449e-01
